Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
2018,2010s,Washing Machine Heart,Mitski,2018-08-17,"brooklyn indie, pov: indie",128.198,82,0.506,0.0092,0.613,0.567,0.822
2018,2010s,we fell in love in october,girl in red,2018-11-21,"bedroom pop, indie pop, norwegian indie, pov: indie",184.153,83,0.181,0.113,0.566,0.237,0.366
2018,2010s,Hope,XXXTENTACION,2018-03-16,"emo rap, miami hip hop, rap",110.886,83,0.000331,0.661,0.592,0.225,0.457
2018,2010s,Show Me How,Men I Trust,2018-02-28,"indie pop, pov: indie",215.11,80,0.543,0.672,0.791,0.564,0.271
2018,2010s,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2018-10-05,"atl hip hop, atl trap, rap, trap",145.542,80,0.0,0.0852,0.897,0.39,0.662
2018,2010s,Telephones,Vacations,2018,"newcastle nsw indie, pov: indie",212.432,79,0.0301,0.00283,0.526,0.183,0.447
2018,2010s,Moonlight,XXXTENTACION,2018-03-16,"emo rap, miami hip hop, rap",135.09,82,0.00404,0.556,0.921,0.711,0.537
2018,2010s,welcome and goodbye,"Dream, Ivory",2018-03-31,modern dream pop,140.643,80,0.756,0.0194,0.584,0.659,0.717
2018,2010s,ball w/o you,21 Savage,2018-12-21,"atl hip hop, hip hop, rap",195.046,79,0.000189,0.0467,0.892,0.459,0.633
2018,2010s,Pure Cocaine,Lil Baby,2018-11-30,"atl hip hop, atl trap, rap, trap",154.023,78,6.07e-06,0.00127,0.964,0.108,0.487
2018,2010s,Silver Lining,Mt. Joy,2018-03-02,"pov: indie, stomp and holler",199.827,76,0.0,0.000921,0.486,0.178,0.638
2018,2010s,Violent Crimes,Kanye West,2018-06-01,"chicago rap, hip hop, rap",215.32,79,0.0,0.376,0.669,0.0397,0.419
2018,2010s,CAN'T SAY,Travis Scott,2018-08-03,"rap, slap house",198.408,81,0.0,0.201,0.702,0.713,0.708
2018,2010s,Yes Indeed,Lil Baby,2018-05-18,"atl hip hop, atl trap, rap, trap",142.273,77,0.0,0.0355,0.963,0.562,0.346
2018,2010s,Reflections,The Neighbourhood,2018-11-02,"modern alternative rock, modern rock, pop",244.013,83,0.0462,0.114,0.648,0.544,0.594
2018,2010s,From the Subway Train,Vansire,2018-04-26,"bedroom pop, rochester mn indie",57.37,79,0.015,0.527,0.392,0.105,0.429
2018,2010s,Happier,Marshmello,2018-08-17,"brostep, edm, pop, progressive electro house",214.289,83,0.0,0.191,0.687,0.671,0.792
2018,2010s,Lean Wit Me,Juice WRLD,2018-12-10,"chicago rap, melodic rap, rap",175.755,77,0.0,0.0414,0.665,0.237,0.651
2018,2010s,SLOW DANCING IN THE DARK,Joji,2018-10-26,viral pop,209.273,79,0.00598,0.544,0.517,0.284,0.479
2018,2010s,3 Nights,Dominic Fike,2018-10-16,"alternative pop rock, pov: indie",177.666,79,0.0,0.223,0.815,0.877,0.518
2018,2010s,Charleston Girl (Live),Tyler Childers,2018-06-29,"kentucky indie, kentucky roots, outlaw country",179.72,74,0.0,0.748,0.374,0.654,0.585
2018,2010s,It's Called: Freefall,Rainbow Kitten Surprise,2018-04-06,pov: indie,152.293,78,0.0,0.632,0.744,0.281,0.516
2018,2010s,SICKO MODE,Travis Scott,2018-08-03,"rap, slap house",312.82,82,0.0,0.00513,0.834,0.446,0.73
2018,2010s,Hex,80purppp,2018-03-12,bedroom r&b,122.221,78,0.00713,0.872,0.845,0.482,0.398
2018,2010s,rockstar (feat. 21 Savage),Post Malone,2018-04-27,"dfw rap, melodic rap, pop, rap",218.146,82,7.75e-05,0.124,0.585,0.129,0.52
2018,2010s,Call Out My Name,The Weeknd,2018-03-30,"canadian contemporary r&b, canadian pop, pop",228.373,84,0.0,0.165,0.461,0.174,0.593
2018,2010s,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,2018-04-06,colombian pop,207.454,78,0.00201,0.301,0.702,0.843,0.659
2018,2010s,Overdue (with Travis Scott),Metro Boomin,2018-11-06,rap,166.093,79,0.000132,0.731,0.634,0.494,0.401
2018,2010s,a lot,21 Savage,2018-12-21,"atl hip hop, hip hop, rap",288.624,77,0.00125,0.0395,0.837,0.274,0.636
2018,2010s,Trust,Brent Faiyaz,2018-10-19,"r&b, rap",158.42,77,9.37e-05,0.231,0.764,0.465,0.394
2018,2010s,Space Cadet (feat. Gunna),Metro Boomin,2018-11-06,rap,203.266,79,1.82e-05,0.368,0.901,0.638,0.464
2018,2010s,SAD!,XXXTENTACION,2018-03-16,"emo rap, miami hip hop, rap",166.605,79,0.00372,0.258,0.74,0.473,0.613
2018,2010s,Ghost Town,Kanye West,2018-06-01,"chicago rap, hip hop, rap",271.386,77,0.0,0.0969,0.573,0.297,0.545
2018,2010s,Small Worlds,Mac Miller,2018-08-03,"hip hop, pittsburgh rap, rap",271.733,76,4.5e-06,0.814,0.516,0.515,0.546
2019,2010s,Heading South,Zach Bryan,2019-09-30,classic oklahoma country,171.692,85,0.0,0.783,0.68,0.388,0.246
2019,2010s,Cruel Summer,Taylor Swift,2019-08-23,pop,178.426,92,2.06e-05,0.117,0.552,0.564,0.702
2019,2010s,Beer Never Broke My Heart,Luke Combs,2019-11-08,"contemporary country, country",186.733,81,0.0,0.0139,0.538,0.637,0.863
2019,2010s,All Your'n,Tyler Childers,2019-08-02,"kentucky indie, kentucky roots, outlaw country",218.28,80,3.97e-05,0.408,0.585,0.839,0.55
2019,2010s,One Man Band,Old Dominion,2019-10-25,"contemporary country, country, country road, modern country rock",186.24,80,0.0,0.677,0.706,0.478,0.358
2019,2010s,Jealous,Eyedress,2019-12-06,"noise pop, pov: indie",122.338,84,0.85,0.00491,0.474,0.696,0.921
2019,2010s,Circles,Post Malone,2019-09-06,"dfw rap, melodic rap, pop, rap",215.28,85,0.00242,0.189,0.695,0.551,0.763
2019,2010s,EARFQUAKE,"Tyler, The Creator",2019-05-17,"hip hop, rap",190.066,82,5.98e-06,0.23,0.554,0.413,0.498
2019,2010s,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2019-09-06,"dfw rap, melodic rap, pop, rap",157.56,84,0.0,0.533,0.755,0.925,0.522
2019,2010s,Lover,Taylor Swift,2019-08-23,pop,221.306,86,1.58e-05,0.492,0.359,0.453,0.543
2019,2010s,Heart To Heart,Mac DeMarco,2019-05-10,"edmonton indie, lo-fi indie, pov: indie, slacker rock",211.14,82,0.354,0.667,0.901,0.643,0.136
2019,2010s,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,"rap, slap house",175.72,85,5.83e-06,0.0546,0.598,0.0605,0.427
2019,2010s,rises the moon,Liana Flores,2019-04-10,pov: indie,161.929,81,0.145,0.947,0.483,0.203,0.129
2019,2010s,Someone You Loved,Lewis Capaldi,2019-05-17,"pop, uk pop",182.16,87,0.0,0.751,0.501,0.446,0.405
2019,2010s,Would That I,Hozier,2019-03-01,"irish singer-songwriter, modern rock, pop, pov: indie",268.293,76,0.00537,0.243,0.521,0.502,0.526
2019,2010s,Ransom,Lil Tecca,2019-08-30,"melodic rap, pluggnb, rap",131.24,83,0.0,0.0204,0.745,0.226,0.642
2019,2010s,ARE WE STILL FRIENDS?,"Tyler, The Creator",2019-05-17,"hip hop, rap",265.48,79,2.39e-06,0.128,0.216,0.313,0.497
2019,2010s,Cry,Cigarettes After Sex,2019-10-25,"ambient pop, dream pop, el paso indie, shoegaze",256.799,84,0.654,0.758,0.408,0.165,0.398
2019,2010s,Watermelon Sugar,Harry Styles,2019-12-13,pop,174.0,86,0.0,0.122,0.548,0.557,0.816
2019,2010s,Mrs Magic,Strawberry Guy,2019-07-24,bedroom pop,208.5,80,0.365,0.159,0.471,0.366,0.634
2019,2010s,YKWIM?,Yot Club,2019-05-31,bedroom pop,212.75,80,0.873,0.937,0.372,0.228,0.537
2019,2010s,ORANGE SODA,Baby Keem,2019-07-19,"hip hop, rap",129.882,78,0.0,0.177,0.83,0.107,0.564
2019,2010s,MIDDLE CHILD,J. Cole,2019-01-23,"conscious hip hop, hip hop, north carolina hip hop, rap",213.593,78,0.0,0.149,0.837,0.463,0.364
2019,2010s,The Box,Roddy Ricch,2019-12-06,"melodic rap, rap, trap",196.652,82,0.0,0.104,0.896,0.642,0.586
2019,2010s,Are You Bored Yet? (feat. Clairo),Wallows,2019-03-22,pov: indie,178.0,79,2.32e-05,0.156,0.682,0.64,0.683
2019,2010s,LA CANCIÓN,J Balvin,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",242.573,84,1.81e-05,0.152,0.756,0.429,0.646
2019,2010s,Let Go,Aaron May,2019-02-28,conscious hip hop,176.531,77,0.0,0.046,0.87,0.692,0.498
2019,2010s,Under The Influence,Chris Brown,2019-10-04,"r&b, rap",184.613,85,0.000231,0.0186,0.755,0.368,0.562
2019,2010s,The Man,Taylor Swift,2019-08-23,pop,190.36,81,0.0,0.0767,0.777,0.633,0.658
2019,2010s,Wow.,Post Malone,2019-09-06,"dfw rap, melodic rap, pop, rap",149.546,79,1.88e-06,0.137,0.829,0.389,0.538
2019,2010s,HONEST,Baby Keem,2019-07-19,"hip hop, rap",172.672,77,3.37e-05,0.403,0.676,0.373,0.536
2019,2010s,NEW MAGIC WAND,"Tyler, The Creator",2019-05-17,"hip hop, rap",195.32,78,0.000131,0.0967,0.621,0.464,0.73
2019,2010s,when the party's over,Billie Eilish,2019-03-29,"art pop, pop",196.077,83,3.97e-05,0.978,0.367,0.198,0.111
2019,2010s,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,2019-08-16,"hip hop, pop rap, rap, southern hip hop, trap",222.986,77,0.0,0.292,0.737,0.449,0.597
2019,2010s,What You Heard,Sonder,2019-02-22,experimental r&b,238.242,76,5.71e-06,0.546,0.429,0.135,0.371
2019,2010s,Kingston,Faye Webster,2019-05-24,"atlanta indie, indie pop",202.653,76,0.00155,0.154,0.73,0.56,0.355
2019,2010s,Bags,Clairo,2019-08-02,"bedroom pop, indie pop, pov: indie",260.519,77,0.38,0.172,0.742,0.868,0.546
2019,2010s,Almost (Sweet Music),Hozier,2019-03-01,"irish singer-songwriter, modern rock, pop, pov: indie",217.48,74,2.86e-06,0.0215,0.523,0.711,0.687
2019,2010s,Cinnamon Girl,Lana Del Rey,2019-08-30,"art pop, pop",300.683,82,0.414,0.814,0.294,0.135,0.337
2019,2010s,Disco,Surf Curse,2019-06-12,"dreamo, indie surf, pov: indie, surf punk, vegas indie",152.76,77,0.000366,0.0253,0.473,0.782,0.621
2019,2010s,Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,"chicago rap, melodic rap, rap",215.38,77,0.0,0.172,0.635,0.383,0.537
2019,2010s,"Crazy Story, Pt. 3",King Von,2019-09-20,"chicago rap, rap",191.399,75,4.33e-05,0.00165,0.729,0.41,0.73
2019,2010s,Love Songs - Bonus,Kaash Paige,2019-11-15,contemporary r&b,148.64,80,0.000938,0.83,0.64,0.451,0.355
2019,2010s,bad vibes forever (feat. PnB Rock & Trippie Redd),XXXTENTACION,2019-12-06,"emo rap, miami hip hop, rap",150.475,76,0.00174,0.334,0.8,0.746,0.526
2019,2010s,Condemned,Zach Bryan,2019-08-24,classic oklahoma country,174.673,73,0.0,0.831,0.616,0.345,0.15
2019,2010s,Sofia,Clairo,2019-08-02,"bedroom pop, indie pop, pov: indie",188.386,78,0.00372,0.598,0.744,0.641,0.619
2019,2010s,Adore You,Harry Styles,2019-12-13,pop,207.133,81,7e-06,0.0237,0.676,0.569,0.771
2019,2010s,Robbery,Juice WRLD,2019-03-08,"chicago rap, melodic rap, rap",240.05,77,0.0,0.328,0.623,0.566,0.692
2019,2010s,You Need To Calm Down,Taylor Swift,2019-08-23,pop,171.36,79,0.0,0.00929,0.771,0.714,0.671
2019,2010s,"I'm Good Luv, Enjoy.",Aaron May,2019-02-28,conscious hip hop,134.547,77,0.0,0.0833,0.891,0.954,0.586
2020,2010s,Heartless (feat. Morgan Wallen),Diplo,2020-05-29,"dance pop, edm, electro house, moombahton, pop dance",169.226,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,You Should Probably Leave,Chris Stapleton,2020-11-13,"contemporary country, outlaw country",213.493,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,Shut up My Moms Calling,Hotel Ugly,2020-02-10,modern indie pop,164.571,87,0.0,0.0,0.0,0.0,0.0
2020,2010s,august,Taylor Swift,2020-07-24,pop,261.922,87,0.0,0.0,0.0,0.0,0.0
2020,2010s,BEST INTEREST,"Tyler, The Creator",2020-01-25,"hip hop, rap",127.921,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,Heat Waves,Glass Animals,2020-08-07,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",238.805,86,0.0,0.0,0.0,0.0,0.0
2020,2010s,Revival,Zach Bryan,2020-05-08,classic oklahoma country,221.25,79,0.0,0.0,0.0,0.0,0.0
2020,2010s,Infrunami,Steve Lacy,2020-12-04,afrofuturism,178.328,81,0.0,0.0,0.0,0.0,0.0
2020,2010s,Glock In My Lap,21 Savage,2020-10-02,"atl hip hop, hip hop, rap",193.591,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,Blinding Lights,The Weeknd,2020-03-20,"canadian contemporary r&b, canadian pop, pop",200.04,88,0.0,0.0,0.0,0.0,0.0
2020,2010s,Runnin,21 Savage,2020-10-02,"atl hip hop, hip hop, rap",195.906,81,0.0,0.0,0.0,0.0,0.0
2020,2010s,Yale,Ken Carson,2020-08-14,rage rap,106.536,79,0.0,0.0,0.0,0.0,0.0
2020,2010s,July,Noah Cyrus,2020-05-15,"alt z, pop",156.106,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,Clouded,Brent Faiyaz,2020-02-07,"r&b, rap",110.128,79,0.0,0.0,0.0,0.0,0.0
2020,2010s,telepatía,Kali Uchis,2020-12-04,colombian pop,160.191,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,Romantic Lover,Eyedress,2020-08-07,"noise pop, pov: indie",86.739,80,0.0,0.0,0.0,0.0,0.0
2020,2010s,"I miss you, I’m sorry",Gracie Abrams,2020-07-14,alt z,167.538,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,cardigan,Taylor Swift,2020-07-24,pop,239.56,85,0.0,0.0,0.0,0.0,0.0
2020,2010s,Took Her To The O,King Von,2020-03-06,"chicago rap, rap",196.179,78,0.0,0.0,0.0,0.0,0.0
2020,2010s,No Idea,Don Toliver,2020-03-13,rap,154.424,82,0.0,0.0,0.0,0.0,0.0
2020,2010s,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,2020-02-14,"cloud rap, dark trap, new orleans rap, underground hip hop",168.489,78,0.0,0.0,0.0,0.0,0.0
2020,2010s,Starting Over,Chris Stapleton,2020-11-13,"contemporary country, outlaw country",240.413,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,Borderline,Tame Impala,2020-02-14,"australian psych, modern rock, neo-psychedelic, rock",237.8,81,0.0,0.0,0.0,0.0,0.0
2020,2010s,my tears ricochet,Taylor Swift,2020-07-24,pop,255.893,81,0.0,0.0,0.0,0.0,0.0
2020,2010s,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,"detroit hip hop, hip hop, rap",210.8,81,0.0,0.0,0.0,0.0,0.0
2020,2010s,Heather,Conan Gray,2020-03-20,"bedroom pop, pop, pov: indie",198.04,84,0.0,0.0,0.0,0.0,0.0
2020,2010s,Martin & Gina,Polo G,2020-05-15,"chicago rap, rap",132.832,78,0.0,0.0,0.0,0.0,0.0
2020,2010s,Don't Start Now,Dua Lipa,2020-03-27,"dance pop, pop, uk pop",183.29,84,0.0,0.0,0.0,0.0,0.0
2020,2010s,Forever After All,Luke Combs,2020-10-23,"contemporary country, country",232.533,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,Sky,Playboi Carti,2020-12-25,"atl hip hop, plugg, pluggnb, rage rap, rap",193.234,80,0.0,0.0,0.0,0.0,0.0
2020,2010s,Uuuu,Steve Lacy,2020-12-04,afrofuturism,90.708,77,0.0,0.0,0.0,0.0,0.0
2020,2010s,anything,Adrianne Lenker,2020-10-23,"countrygaze, indie pop, small room",202.047,77,0.0,0.0,0.0,0.0,0.0
2020,2010s,Crazy Train,Ozzy Osbourne,2020-09-18,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",293.183,78,0.0,0.0,0.0,0.0,0.0
2020,2010s,Save Your Tears,The Weeknd,2020-03-20,"canadian contemporary r&b, canadian pop, pop",215.626,85,0.0,0.0,0.0,0.0,0.0
2020,2010s,Wishing Well,Juice WRLD,2020-07-10,"chicago rap, melodic rap, rap",194.621,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,The Adults Are Talking,The Strokes,2020-04-10,"alternative rock, garage rock, modern rock, permanent wave, rock",309.053,78,0.0,0.0,0.0,0.0,0.0
2020,2010s,Been Away,Brent Faiyaz,2020-02-07,"r&b, rap",223.629,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,ILoveUIHateU,Playboi Carti,2020-12-25,"atl hip hop, plugg, pluggnb, rage rap, rap",135.122,77,0.0,0.0,0.0,0.0,0.0
2020,2010s,Rich Nigga Shit (feat. Young Thug),21 Savage,2020-10-02,"atl hip hop, hip hop, rap",190.331,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,Funny Thing,Thundercat,2020-04-03,"afrofuturism, indie soul, neo soul",116.63,75,0.0,0.0,0.0,0.0,0.0
2020,2010s,Mirage,Orion Sun,2020-01-06,"alternative r&b, bedroom pop",57.495,76,0.0,0.0,0.0,0.0,0.0
2020,2010s,What You Know Bout Love,Pop Smoke,2020-07-03,"brooklyn drill, hip hop, rap",160.0,79,0.0,0.0,0.0,0.0,0.0
2020,2010s,The Thrill,Wiz Khalifa,2020-11-11,"hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",234.333,77,0.0,0.0,0.0,0.0,0.0
2020,2010s,Riot,XXXTENTACION,2020-06-01,"emo rap, miami hip hop, rap",78.68,77,0.0,0.0,0.0,0.0,0.0
2020,2010s,Maine,Noah Kahan,2020-05-01,pov: indie,232.618,73,0.0,0.0,0.0,0.0,0.0
2020,2010s,Mr. Glock,Key Glock,2020-01-31,"memphis hip hop, rap, southern hip hop, tennessee hip hop, trap",146.88,72,0.0,0.0,0.0,0.0,0.0
2020,2010s,Levitating (feat. DaBaby),Dua Lipa,2020-03-27,"dance pop, pop, uk pop",203.064,80,0.0,0.0,0.0,0.0,0.0
2020,2010s,Crooked Teeth,Zach Bryan,2020-11-27,classic oklahoma country,197.226,72,0.0,0.0,0.0,0.0,0.0
2020,2010s,Cardigan,Don Toliver,2020-03-13,rap,158.708,76,0.0,0.0,0.0,0.0,0.0
2021,2010s,Wasted On You,Morgan Wallen,2021-01-08,contemporary country,178.52,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,Pain,PinkPantheress,2021-10-15,bedroom pop,98.544,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,The Color Violet,Tory Lanez,2021-12-10,"canadian hip hop, canadian trap, melodic rap, pop rap, r&b, rap, trap",226.466,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,Buy Dirt,Jordan Davis,2021-05-21,contemporary country,167.48,80,0.0,0.0,0.0,0.0,0.0
2021,2010s,2055,Sleepy Hallow,2021-06-02,"brooklyn drill, nyc rap",123.986,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,More Than My Hometown,Morgan Wallen,2021-01-08,contemporary country,216.573,78,0.0,0.0,0.0,0.0,0.0
2021,2010s,7 Summers,Morgan Wallen,2021-01-08,contemporary country,210.506,77,0.0,0.0,0.0,0.0,0.0
2021,2010s,Something About You,Eyedress,2021-08-27,"noise pop, pov: indie",153.312,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,family ties (with Kendrick Lamar),Baby Keem,2021-09-10,"hip hop, rap",252.262,80,0.0,0.0,0.0,0.0,0.0
2021,2010s,good 4 u,Olivia Rodrigo,2021-05-21,pop,178.146,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,Better in the Dark,Jordana,2021-10-13,modern indie pop,155.5,79,0.0,0.0,0.0,0.0,0.0
2021,2010s,Freaks,Surf Curse,2021-05-15,"dreamo, indie surf, pov: indie, surf punk, vegas indie",147.062,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,favorite crime,Olivia Rodrigo,2021-05-21,pop,152.666,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,Tek It,Cafuné,2021-07-20,"brooklyn indie, sped up",191.823,80,0.0,0.0,0.0,0.0,0.0
2021,2010s,Dangerous,Morgan Wallen,2021-01-08,contemporary country,147.893,76,0.0,0.0,0.0,0.0,0.0
2021,2010s,traitor,Olivia Rodrigo,2021-05-21,pop,229.226,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,deja vu,Olivia Rodrigo,2021-05-21,pop,215.506,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,LOT OF ME,Lil Tecca,2021-08-27,"melodic rap, pluggnb, rap",123.87,79,0.0,0.0,0.0,0.0,0.0
2021,2010s,you broke me first,Tate McRae,2021-03-26,pop,170.226,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,Sand In My Boots,Morgan Wallen,2021-01-08,contemporary country,202.133,75,0.0,0.0,0.0,0.0,0.0
2021,2010s,Notion,The Rare Occasions,2021-12-02,la indie,195.12,81,0.0,0.0,0.0,0.0,0.0
2021,2010s,Missed Call,Treaty Oak Revival,2021-01-29,"modern country pop, texas country",255.125,73,0.0,0.0,0.0,0.0,0.0
2021,2010s,Kiss Me More (feat. SZA),Doja Cat,2021-06-25,"dance pop, pop",208.666,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,"jealousy, jealousy",Olivia Rodrigo,2021-05-21,pop,173.16,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,STAY (with Justin Bieber),The Kid LAROI,2021-07-27,australian hip hop,141.805,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,Ghost,Justin Bieber,2021-03-19,"canadian pop, pop",153.19,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,drivers license,Olivia Rodrigo,2021-05-21,pop,242.013,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,Son Of A Sinner,Jelly Roll,2021-09-17,"country rap, nashville hip hop, tennessee hip hop",232.093,74,0.0,0.0,0.0,0.0,0.0
2021,2010s,Happier Than Ever,Billie Eilish,2021-07-30,"art pop, pop",298.899,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,Desesperados,Rauw Alejandro,2021-12-10,"puerto rican pop, reggaeton, trap latino, urbano latino",224.996,83,0.0,0.0,0.0,0.0,0.0
2021,2010s,16,Baby Keem,2021-09-10,"hip hop, rap",156.04,76,0.0,0.0,0.0,0.0,0.0
2021,2010s,Knife Talk (with 21 Savage ft. Project Pat),Drake,2021-09-03,"canadian hip hop, canadian pop, hip hop, pop rap, rap",242.965,76,0.0,0.0,0.0,0.0,0.0
2021,2010s,Shivers,Ed Sheeran,2021-10-25,"pop, singer-songwriter pop, uk pop",207.853,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,Mood (feat. iann dior),24kGoldn,2021-03-26,"cali rap, pop rap",140.533,81,0.0,0.0,0.0,0.0,0.0
2021,2010s,Fair Trade (with Travis Scott),Drake,2021-09-03,"canadian hip hop, canadian pop, hip hop, pop rap, rap",291.175,79,0.0,0.0,0.0,0.0,0.0
2021,2010s,Easy On Me,Adele,2021-11-19,"british soul, pop, pop soul, uk pop",224.694,84,0.0,0.0,0.0,0.0,0.0
2021,2010s,Cover Me Up,Morgan Wallen,2021-01-08,contemporary country,293.706,73,0.0,0.0,0.0,0.0,0.0
2021,2010s,RAPSTAR,Polo G,2021-06-11,"chicago rap, rap",165.925,76,0.0,0.0,0.0,0.0,0.0
2021,2010s,No Vacancy,Treaty Oak Revival,2021-01-29,"modern country pop, texas country",244.429,71,0.0,0.0,0.0,0.0,0.0
2021,2010s,Woman,Doja Cat,2021-06-25,"dance pop, pop",172.626,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,Every Night White Noise,The Noisy Outdoors,2021-08-30,"rain, white noise",161.999,77,0.0,0.0,0.0,0.0,0.0
2021,2010s,'Til You Can't,Cody Johnson,2021-10-08,"classic texas country, contemporary country, modern country pop",224.213,73,0.0,0.0,0.0,0.0,0.0
2021,2010s,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2021-11-12,pop,613.026,80,0.0,0.0,0.0,0.0,0.0
2021,2010s,Wants and Needs (feat. Lil Baby),Drake,2021-03-05,"canadian hip hop, canadian pop, hip hop, pop rap, rap",192.956,75,0.0,0.0,0.0,0.0,0.0
2021,2010s,brutal,Olivia Rodrigo,2021-05-21,pop,143.746,77,0.0,0.0,0.0,0.0,0.0
2021,2010s,happier,Olivia Rodrigo,2021-05-21,pop,175.933,82,0.0,0.0,0.0,0.0,0.0
2021,2010s,Only Thing That’s Gone (feat. Chris Stapleton),Morgan Wallen,2021-01-08,contemporary country,196.706,72,0.0,0.0,0.0,0.0,0.0
2021,2010s,Let You Break My Heart Again,Laufey,2021-08-13,gen z singer-songwriter,269.066,77,0.0,0.0,0.0,0.0,0.0
2022,2010s,Stick Season,Noah Kahan,2022-10-14,pov: indie,182.346,90,0.0,0.0,0.0,0.0,0.0
2022,2010s,Something in the Orange,Zach Bryan,2022-04-22,classic oklahoma country,228.013,87,0.0,0.0,0.0,0.0,0.0
2022,2010s,Sun to Me,Zach Bryan,2022-05-20,classic oklahoma country,163.031,84,0.0,0.0,0.0,0.0,0.0
2022,2010s,End of Beginning,Djo,2022-09-16,"pov: indie, psychedelic pop",159.245,92,0.0,0.0,0.0,0.0,0.0
2022,2010s,Oklahoma Smokeshow,Zach Bryan,2022-07-15,classic oklahoma country,211.739,83,0.0,0.0,0.0,0.0,0.0
2022,2010s,Nonsense,Sabrina Carpenter,2022-07-15,pop,163.648,88,0.0,0.0,0.0,0.0,0.0
2022,2010s,"Burn, Burn, Burn",Zach Bryan,2022-09-08,classic oklahoma country,268.856,82,0.0,0.0,0.0,0.0,0.0
